session,mouse_id,depth,cell,on_subfield,off_subfield,on_center_x,on_center_y,off_center_x,off_center_y,on_off_center_distance
M416296_34,416296,386,47,[],[],,,,,
M416296_34,416296,386,48,[],[],,,,,
M416296_34,416296,386,49,[],[[7 0]],,,0.0,7.0,
M416296_34,416296,386,50,[],[],,,,,
M416296_34,416296,386,51,[],[],,,,,
M416296_34,416296,386,52,[],[],,,,,
M416296_34,416296,386,53,[],[],,,,,
M416296_34,416296,386,54,[],[],,,,,
M416296_34,416296,386,55,[],[],,,,,
M416296_34,416296,386,56,[],[],,,,,
M416296_34,416296,386,57,[],[],,,,,
M416296_34,416296,386,58,[],[],,,,,
M416296_34,416296,386,59,[],[],,,,,
M416296_34,416296,386,60,[],[],,,,,
M416296_34,416296,386,61,[],[],,,,,
M416296_34,416296,386,62,[],[],,,,,
M416296_34,416296,386,63,[],[],,,,,
M416296_34,416296,386,64,[],[],,,,,
M416296_34,416296,386,65,[[ 5 12]],[],12.0,5.0,,,
M416296_34,416296,386,66,[],[],,,,,
M416296_34,416296,386,67,[],[],,,,,
M416296_34,416296,386,68,[],[[7 9]],,,9.0,7.0,
M416296_34,416296,386,69,[[ 1 10]],[],10.0,1.0,,,
M416296_34,416296,386,70,[],[],,,,,
M416296_34,416296,386,71,[],[],,,,,
M416296_34,416296,386,72,[],[],,,,,
M416296_34,416296,386,73,[],[],,,,,
M416296_34,416296,386,74,[],[],,,,,
M416296_34,416296,386,75,[],[],,,,,
M416296_34,416296,386,76,[],[],,,,,
M416296_34,416296,386,77,[],[],,,,,
M416296_34,416296,386,78,[],[],,,,,
M416296_34,416296,386,79,[],[],,,,,
M416296_34,416296,386,80,[],[],,,,,
M416296_34,416296,386,81,[],[],,,,,
M416296_34,416296,386,82,[],[],,,,,
M416296_34,416296,386,83,[],[],,,,,
M416296_34,416296,386,84,[],[],,,,,
M416296_34,416296,386,85,[],[],,,,,
M416296_34,416296,386,86,[],[],,,,,
M416296_34,416296,386,87,[],[[ 2 13]],,,13.0,2.0,
M416296_34,416296,386,88,[],[],,,,,
M416296_34,416296,386,89,[],[],,,,,
M416296_34,416296,386,90,[],[],,,,,
M416296_34,416296,386,91,[],[[4 7]],,,7.0,4.0,
M416296_34,416296,386,92,[],[],,,,,
M416296_34,416296,386,93,[],[],,,,,
M416296_34,416296,386,94,[],[],,,,,
M416296_34,416296,386,95,[],[],,,,,
M416296_34,416296,386,96,[],[],,,,,
M416296_34,416296,386,98,[],[],,,,,
M416296_34,416296,386,100,[[7 0]],[],0.0,7.0,,,
M416296_34,416296,386,102,[],[],,,,,
M416296_34,416296,386,103,[],[[1 0]],,,0.0,1.0,
M416296_34,416296,386,104,[],[],,,,,
M416296_34,416296,386,105,[],[],,,,,
M416296_34,416296,386,106,[],[],,,,,
M416296_34,416296,386,107,[],[],,,,,
M416296_34,416296,386,108,[[4 0]],[],0.0,4.0,,,
M416296_34,416296,386,109,[],[],,,,,
M416296_34,416296,386,110,[],[],,,,,
M416296_34,416296,386,111,[],[],,,,,
M416296_34,416296,386,112,[],[],,,,,
M416296_34,416296,386,113,[],[],,,,,
M416296_34,416296,386,115,[[7 4]],[],4.0,7.0,,,
M416296_34,416296,386,116,[],[],,,,,
M416296_34,416296,386,117,[],[],,,,,
M416296_34,416296,386,118,[],[],,,,,
M416296_34,416296,386,119,[],[[4 2]],,,2.0,4.0,
M416296_34,416296,386,120,[],[[ 7 12]],,,12.0,7.0,
M416296_34,416296,386,121,[],[],,,,,
M416296_34,416296,386,122,[],[],,,,,
M416296_34,416296,386,123,[],[],,,,,
M416296_34,416296,386,125,[],[],,,,,
M416296_34,416296,386,127,[],[],,,,,
M416296_34,416296,386,128,[],[],,,,,
M416296_34,416296,386,129,[],[],,,,,
M416296_34,416296,386,130,[],[],,,,,
M416296_34,416296,386,131,[],[],,,,,
M416296_34,416296,386,132,[],[],,,,,
M416296_34,416296,386,133,[],[],,,,,
M416296_34,416296,386,135,[],[],,,,,
M416296_34,416296,386,136,[],[],,,,,
M416296_34,416296,386,137,[],[],,,,,
M416296_34,416296,386,138,[],[[0 5]],,,5.0,0.0,
M416296_34,416296,386,140,[],[],,,,,
M416296_34,416296,386,142,[[ 5 11]],[],11.0,5.0,,,
M416296_34,416296,386,144,[],[],,,,,
M416296_34,416296,386,146,[],[],,,,,
M416296_34,416296,386,147,[],[],,,,,
M416296_34,416296,386,148,[],[[1 4]],,,4.0,1.0,
M416296_34,416296,386,150,[],[],,,,,
M416296_34,416296,386,151,[],[],,,,,
M416296_34,416296,386,152,[],[],,,,,
M416296_34,416296,386,154,[[0 3]],[],3.0,0.0,,,
M416296_34,416296,386,155,[],[],,,,,
M416296_34,416296,386,156,[[5 6]],[],6.0,5.0,,,
M416296_34,416296,386,158,[],[],,,,,
M416296_34,416296,386,159,[],[],,,,,
M416296_34,416296,386,160,[],[],,,,,
M416296_34,416296,386,162,[],[],,,,,
M416296_34,416296,386,163,[],[],,,,,
M416296_34,416296,386,164,[],[],,,,,
M416296_34,416296,386,165,[],[],,,,,
M416296_34,416296,386,166,[],[],,,,,
M416296_34,416296,386,170,[],[],,,,,
M416296_34,416296,386,172,[],[[ 4 10]],,,10.0,4.0,
M416296_34,416296,386,176,[],[],,,,,
M416296_34,416296,386,177,[],[],,,,,
M416296_34,416296,386,178,[],[],,,,,
M416296_34,416296,386,180,[],[],,,,,
M416296_34,416296,386,181,[],[],,,,,
M416296_34,416296,386,182,[],[[6 8]],,,8.0,6.0,
M416296_34,416296,386,186,[],[],,,,,
M416296_34,416296,386,189,[],[],,,,,
M416296_34,416296,386,190,[],[],,,,,
M416296_34,416296,386,191,[],[],,,,,
M416296_34,416296,386,195,[],[],,,,,
M416296_34,416296,386,200,[[7 0]],[[0 7]],0.0,7.0,7.0,0.0,9.899494936611665
M416296_34,416296,386,201,[],[],,,,,
M416296_34,416296,386,202,[],[],,,,,
M416296_34,416296,386,203,[],[],,,,,
M416296_34,416296,386,206,[],[],,,,,
M416296_34,416296,386,207,[],[],,,,,
M416296_34,416296,386,208,[],[],,,,,
M416296_34,416296,386,212,[],[],,,,,
M416296_34,416296,386,213,[],[],,,,,
M416296_34,416296,386,214,[],[],,,,,
M416296_34,416296,386,218,[],[[7 2]],,,2.0,7.0,
M416296_34,416296,386,222,[],[],,,,,
M416296_34,416296,386,230,[],[],,,,,
M416296_34,416296,386,231,[[5 3]],[],3.0,5.0,,,
M416296_34,416296,386,235,[],[],,,,,
M416296_34,416296,386,238,[],[],,,,,
M416296_34,416296,386,244,[],[],,,,,
M416296_34,416296,386,248,[],[],,,,,
M416296_34,416296,386,249,[],[],,,,,
M416296_34,416296,386,251,[[1 8]],[[4 6]],8.0,1.0,6.0,4.0,3.605551275463989
M416296_34,416296,386,258,[[2 7]],[[ 3 13]],7.0,2.0,13.0,3.0,6.082762530298219
M416296_34,416296,386,277,[[2 8]],[[7 3]],8.0,2.0,3.0,7.0,7.0710678118654755
M416296_34,416296,386,279,[],[],,,,,
M416296_34,416296,386,287,[],[],,,,,
M416296_34,416296,386,288,[],[],,,,,
M416296_34,416296,386,305,[],[],,,,,
M416296_34,416296,386,311,[],[],,,,,
M416296_34,416296,386,312,"[[ 3  9]
 [ 3 10]]",[],9.5,3.0,,,
M416296_34,416296,402,0,[],[],,,,,
M416296_34,416296,402,1,[],[],,,,,
M416296_34,416296,402,2,[],[],,,,,
M416296_34,416296,402,3,[],[],,,,,
M416296_34,416296,402,4,[],[],,,,,
M416296_34,416296,402,5,[],[],,,,,
M416296_34,416296,402,6,[],[],,,,,
M416296_34,416296,402,7,[],[],,,,,
M416296_34,416296,402,8,[],[],,,,,
M416296_34,416296,402,9,[],[],,,,,
M416296_34,416296,402,10,[],[],,,,,
M416296_34,416296,402,11,[],[],,,,,
M416296_34,416296,402,12,[],[],,,,,
M416296_34,416296,402,13,[],[],,,,,
M416296_34,416296,402,14,[],[],,,,,
M416296_34,416296,402,15,[],[],,,,,
M416296_34,416296,402,16,[],[],,,,,
M416296_34,416296,402,17,[],[],,,,,
M416296_34,416296,402,18,[],[],,,,,
M416296_34,416296,402,19,[],[],,,,,
M416296_34,416296,402,20,[],[],,,,,
M416296_34,416296,402,21,[],[],,,,,
M416296_34,416296,402,22,[],[],,,,,
M416296_34,416296,402,23,[],[],,,,,
M416296_34,416296,402,24,[],[],,,,,
M416296_34,416296,402,25,[],[],,,,,
M416296_34,416296,402,26,[],[[ 1 12]],,,12.0,1.0,
M416296_34,416296,402,27,[],[],,,,,
M416296_34,416296,402,28,[],[],,,,,
M416296_34,416296,402,29,[],[],,,,,
M416296_34,416296,402,30,[],[],,,,,
M416296_34,416296,402,31,[],[],,,,,
M416296_34,416296,402,32,[],[],,,,,
M416296_34,416296,402,33,[],[],,,,,
M416296_34,416296,402,34,[],[],,,,,
M416296_34,416296,402,35,[],[],,,,,
M416296_34,416296,402,36,[],[],,,,,
M416296_34,416296,402,37,[],[],,,,,
M416296_34,416296,402,38,[],[],,,,,
M416296_34,416296,402,40,[],[],,,,,
M416296_34,416296,402,41,[],[],,,,,
M416296_34,416296,402,42,[],[],,,,,
M416296_34,416296,402,43,[],[],,,,,
M416296_34,416296,402,44,[],[],,,,,
M416296_34,416296,402,45,[[ 2 10]],[[4 2]],10.0,2.0,2.0,4.0,8.246211251235321
M416296_34,416296,402,46,[],[],,,,,
M416296_34,416296,402,47,[],[],,,,,
M416296_34,416296,402,48,[[5 7]],[],7.0,5.0,,,
M416296_34,416296,402,49,[],[],,,,,
M416296_34,416296,402,50,[],[],,,,,
M416296_34,416296,402,51,[],[],,,,,
M416296_34,416296,402,53,[],[[2 3]],,,3.0,2.0,
M416296_34,416296,402,54,[],[],,,,,
M416296_34,416296,402,55,[],[],,,,,
M416296_34,416296,402,56,[],[],,,,,
M416296_34,416296,402,57,[],[],,,,,
M416296_34,416296,402,58,[],[],,,,,
M416296_34,416296,402,59,[],[],,,,,
M416296_34,416296,402,60,[],[],,,,,
M416296_34,416296,402,61,[],[],,,,,
M416296_34,416296,402,63,[],[],,,,,
M416296_34,416296,402,64,[],[],,,,,
M416296_34,416296,402,66,[],[],,,,,
M416296_34,416296,402,67,[],[],,,,,
M416296_34,416296,402,68,[],[],,,,,
M416296_34,416296,402,69,[],[],,,,,
M416296_34,416296,402,70,[],[],,,,,
M416296_34,416296,402,71,[],[],,,,,
M416296_34,416296,402,72,[],[],,,,,
M416296_34,416296,402,75,[],[],,,,,
M416296_34,416296,402,76,[],[],,,,,
M416296_34,416296,402,78,[],[],,,,,
M416296_34,416296,402,79,[],[],,,,,
M416296_34,416296,402,80,[],[],,,,,
M416296_34,416296,402,81,[],[],,,,,
M416296_34,416296,402,82,[],[],,,,,
M416296_34,416296,402,83,[],[],,,,,
M416296_34,416296,402,84,[],[],,,,,
M416296_34,416296,402,85,[],[],,,,,
M416296_34,416296,402,86,[],[],,,,,
M416296_34,416296,402,87,[],[],,,,,
M416296_34,416296,402,88,[],[],,,,,
M416296_34,416296,402,89,[],[],,,,,
M416296_34,416296,402,90,[],[],,,,,
M416296_34,416296,402,91,[],[],,,,,
M416296_34,416296,402,93,[],[],,,,,
M416296_34,416296,402,94,[],[],,,,,
M416296_34,416296,402,96,[],[],,,,,
M416296_34,416296,402,97,[],[],,,,,
M416296_34,416296,402,98,[],[],,,,,
M416296_34,416296,402,99,[],[[ 3 10]],,,10.0,3.0,
M416296_34,416296,402,100,[],[],,,,,
M416296_34,416296,402,101,[],[],,,,,
M416296_34,416296,402,102,[[5 5]],[[ 2 10]],5.0,5.0,10.0,2.0,5.830951894845301
M416296_34,416296,402,103,[],[],,,,,
M416296_34,416296,402,106,[],[],,,,,
M416296_34,416296,402,107,[],[],,,,,
M416296_34,416296,402,108,[],[],,,,,
M416296_34,416296,402,110,[],[],,,,,
M416296_34,416296,402,111,[],[],,,,,
M416296_34,416296,402,112,[],[],,,,,
M416296_34,416296,402,113,[],[],,,,,
M416296_34,416296,402,114,[],[],,,,,
M416296_34,416296,402,115,[],[],,,,,
M416296_34,416296,402,116,[[0 3]],[[ 4 13]],3.0,0.0,13.0,4.0,10.770329614269007
M416296_34,416296,402,117,[],[],,,,,
M416296_34,416296,402,118,[],[],,,,,
M416296_34,416296,402,119,[],[],,,,,
M416296_34,416296,402,120,[],[],,,,,
M416296_34,416296,402,121,[],[],,,,,
M416296_34,416296,402,122,[],[],,,,,
M416296_34,416296,402,124,[],[],,,,,
M416296_34,416296,402,125,[],[],,,,,
M416296_34,416296,402,126,[],[],,,,,
M416296_34,416296,402,127,[],[],,,,,
M416296_34,416296,402,128,[],[],,,,,
M416296_34,416296,402,129,[],[],,,,,
M416296_34,416296,402,130,[],[],,,,,
M416296_34,416296,402,131,[],[],,,,,
M416296_34,416296,402,133,[],[],,,,,
M416296_34,416296,402,137,[],[],,,,,
M416296_34,416296,402,138,[],[],,,,,
M416296_34,416296,402,140,[],[],,,,,
M416296_34,416296,402,141,[],[],,,,,
M416296_34,416296,402,142,[],[],,,,,
M416296_34,416296,402,144,[],[],,,,,
M416296_34,416296,402,151,[],[],,,,,
M416296_34,416296,402,156,[[6 9]],[[0 3]],9.0,6.0,3.0,0.0,8.48528137423857
M416296_34,416296,402,159,[],[],,,,,
M416296_34,416296,402,164,[],[],,,,,
M416296_34,416296,402,167,[[ 0 10]],[[0 0]],10.0,0.0,0.0,0.0,10.0
M416296_34,416296,402,169,[],[],,,,,
M416296_34,416296,402,171,[],[],,,,,
M416296_34,416296,402,173,[],[[7 6]],,,6.0,7.0,
M416296_34,416296,402,186,[],[],,,,,
M416296_34,416296,402,187,[],[],,,,,
M416296_34,416296,402,188,[],[],,,,,
M416296_34,416296,402,192,[],[],,,,,
M416296_34,416296,402,195,[],[],,,,,
M416296_34,416296,402,198,[[ 0 13]],[[ 4 13]],13.0,0.0,13.0,4.0,4.0
M416296_34,416296,402,202,[],[],,,,,
M416296_34,416296,402,206,[[5 9]],[[0 9]],9.0,5.0,9.0,0.0,5.0
M416296_34,416296,402,222,[],[],,,,,
M416296_34,416296,402,263,[],[],,,,,
M416296_35,416296,434,0,[],[],,,,,
M416296_35,416296,434,1,[],[],,,,,
M416296_35,416296,434,2,[],[],,,,,
M416296_35,416296,434,3,[],[],,,,,
M416296_35,416296,434,4,[],[],,,,,
M416296_35,416296,434,5,[],[],,,,,
M416296_35,416296,434,6,[],[],,,,,
M416296_35,416296,434,7,[],[],,,,,
M416296_35,416296,434,8,[],[],,,,,
M416296_35,416296,434,9,[],[],,,,,
M416296_35,416296,434,10,[],[],,,,,
M416296_35,416296,434,11,[],[],,,,,
M416296_35,416296,434,12,[],[],,,,,
M416296_35,416296,434,13,[],[],,,,,
M416296_35,416296,434,14,[],[],,,,,
M416296_35,416296,434,15,[],[],,,,,
M416296_35,416296,434,16,[],[],,,,,
M416296_35,416296,434,17,[],[],,,,,
M416296_35,416296,434,18,[],[],,,,,
M416296_35,416296,434,19,[],[],,,,,
M416296_35,416296,434,20,[],[],,,,,
M416296_35,416296,434,21,[],[],,,,,
M416296_35,416296,434,22,[],[],,,,,
M416296_35,416296,434,23,[],[],,,,,
M416296_35,416296,434,24,[],[],,,,,
M416296_35,416296,434,25,[],[],,,,,
M416296_35,416296,434,26,[],[],,,,,
M416296_35,416296,434,27,[],[],,,,,
M416296_35,416296,434,28,[],[],,,,,
M416296_35,416296,434,29,[],[],,,,,
M416296_35,416296,434,30,[],[],,,,,
M416296_35,416296,434,31,[],[],,,,,
M416296_35,416296,434,32,[],[],,,,,
M416296_35,416296,434,33,[],[],,,,,
M416296_35,416296,434,34,[],[],,,,,
M416296_35,416296,434,35,[],[],,,,,
M416296_35,416296,434,36,[],[],,,,,
M416296_35,416296,434,37,[],[],,,,,
M416296_35,416296,434,38,[],[],,,,,
M416296_35,416296,434,39,[],[],,,,,
M416296_35,416296,434,40,[],[],,,,,
M416296_35,416296,434,41,[],[],,,,,
M416296_35,416296,434,42,[],[],,,,,
M416296_35,416296,434,43,[],[],,,,,
M416296_35,416296,434,44,[],[],,,,,
M416296_35,416296,434,45,[],[],,,,,
M416296_35,416296,434,46,[],[],,,,,
M416296_35,416296,434,47,[],[],,,,,
M416296_35,416296,434,48,[],[],,,,,
M416296_35,416296,434,49,[],[],,,,,
M416296_35,416296,434,50,[],[],,,,,
M416296_35,416296,434,51,[],[],,,,,
M416296_35,416296,434,52,[],[],,,,,
M416296_35,416296,434,54,[],[],,,,,
M416296_35,416296,434,55,[],[],,,,,
M416296_35,416296,434,56,[],[],,,,,
M416296_35,416296,434,57,[],[],,,,,
M416296_35,416296,434,58,[],[],,,,,
M416296_35,416296,434,59,[],[],,,,,
M416296_35,416296,434,60,[[3 6]],[[5 7]],6.0,3.0,7.0,5.0,2.23606797749979
M416296_35,416296,434,62,[],[],,,,,
M416296_35,416296,434,63,[],[],,,,,
M416296_35,416296,434,64,[],[],,,,,
M416296_35,416296,434,65,[[0 1]],[],1.0,0.0,,,
M416296_35,416296,434,66,[],[],,,,,
M416296_35,416296,434,67,[],[],,,,,
M416296_35,416296,434,68,[],[],,,,,
M416296_35,416296,434,69,[],[],,,,,
M416296_35,416296,434,71,[],[],,,,,
M416296_35,416296,434,73,[],[],,,,,
M416296_35,416296,434,74,[],[],,,,,
M416296_35,416296,434,75,[],[],,,,,
M416296_35,416296,434,76,[],[],,,,,
M416296_35,416296,434,77,[[2 1]],[],1.0,2.0,,,
M416296_35,416296,434,80,[],[],,,,,
M416296_35,416296,434,81,[],[],,,,,
M416296_35,416296,434,82,[],[],,,,,
M416296_35,416296,434,83,[],[],,,,,
M416296_35,416296,434,84,[],[],,,,,
M416296_35,416296,434,87,[],[],,,,,
M416296_35,416296,434,88,[],[],,,,,
M416296_35,416296,434,89,[],[],,,,,
M416296_35,416296,434,90,[],[],,,,,
M416296_35,416296,434,91,[],[],,,,,
M416296_35,416296,434,92,[],[],,,,,
M416296_35,416296,434,93,[],[[ 0 11]],,,11.0,0.0,
M416296_35,416296,434,94,[],[],,,,,
M416296_35,416296,434,95,[],[],,,,,
M416296_35,416296,434,96,[],[],,,,,
M416296_35,416296,434,99,[[0 6]],[],6.0,0.0,,,
M416296_35,416296,434,100,[],[],,,,,
M416296_35,416296,434,102,[],[],,,,,
M416296_35,416296,434,103,[[1 1]],[[2 2]],1.0,1.0,2.0,2.0,1.4142135623730951
M416296_35,416296,434,106,[],[],,,,,
M416296_35,416296,434,107,[],[],,,,,
M416296_35,416296,434,113,[],[],,,,,
M416296_35,416296,434,114,[],[],,,,,
M416296_35,416296,434,116,[],[],,,,,
M416296_35,416296,434,117,[],[],,,,,
M416296_35,416296,434,118,[],[],,,,,
M416296_35,416296,434,120,[],[],,,,,
M416296_35,416296,434,121,[],[],,,,,
M416296_35,416296,434,125,[],[],,,,,
M416296_35,416296,434,130,[],[],,,,,
M416296_35,416296,434,133,[],[],,,,,
M416296_35,416296,434,135,[],[],,,,,
M416296_35,416296,434,140,[],[],,,,,
M416296_35,416296,434,144,[],[],,,,,
M416296_35,416296,434,150,[[0 2]],[[ 1 10]],2.0,0.0,10.0,1.0,8.06225774829855
M416296_35,416296,434,175,[],[],,,,,
M416296_35,416296,434,178,[],[],,,,,
M416296_35,416296,450,0,[],[],,,,,
M416296_35,416296,450,1,[],[],,,,,
M416296_35,416296,450,2,[],[],,,,,
M416296_35,416296,450,3,[],[],,,,,
M416296_35,416296,450,4,[],[],,,,,
M416296_35,416296,450,5,[],[],,,,,
M416296_35,416296,450,6,[],[],,,,,
M416296_35,416296,450,7,[],[],,,,,
M416296_35,416296,450,8,[],[],,,,,
M416296_35,416296,450,9,[],[],,,,,
M416296_35,416296,450,10,[],[],,,,,
M416296_35,416296,450,11,[],[],,,,,
M416296_35,416296,450,12,[],[],,,,,
M416296_35,416296,450,13,[],[],,,,,
M416296_35,416296,450,14,[],[],,,,,
M416296_35,416296,450,15,[],[],,,,,
M416296_35,416296,450,16,[],[],,,,,
M416296_35,416296,450,17,[],[],,,,,
M416296_35,416296,450,18,[],[],,,,,
M416296_35,416296,450,19,[],[],,,,,
M416296_35,416296,450,20,[],[],,,,,
M416296_35,416296,450,21,[],[],,,,,
M416296_35,416296,450,22,[],[],,,,,
M416296_35,416296,450,23,[],[],,,,,
M416296_35,416296,450,24,[],[],,,,,
M416296_35,416296,450,25,[[0 0]],[],0.0,0.0,,,
M416296_35,416296,450,26,[],[],,,,,
M416296_35,416296,450,27,[],[],,,,,
M416296_35,416296,450,28,[],[],,,,,
M416296_35,416296,450,29,[],[],,,,,
M416296_35,416296,450,30,[],[],,,,,
M416296_35,416296,450,31,[],[],,,,,
M416296_35,416296,450,32,[],[],,,,,
M416296_35,416296,450,33,[],[],,,,,
M416296_35,416296,450,34,[],[],,,,,
M416296_35,416296,450,35,[],[],,,,,
M416296_35,416296,450,36,[],[],,,,,
M416296_35,416296,450,37,[],[],,,,,
M416296_35,416296,450,38,[],[],,,,,
M416296_35,416296,450,39,[],[],,,,,
M416296_35,416296,450,40,[],[],,,,,
M416296_35,416296,450,41,[],[],,,,,
M416296_35,416296,450,42,[],[],,,,,
M416296_35,416296,450,43,[],[],,,,,
M416296_35,416296,450,44,[],[],,,,,
M416296_35,416296,450,45,[],[],,,,,
M416296_35,416296,450,46,[],[],,,,,
M416296_35,416296,450,47,[],[],,,,,
M416296_35,416296,450,48,[],[],,,,,
M416296_35,416296,450,49,[],[],,,,,
M416296_35,416296,450,50,[],[],,,,,
M416296_35,416296,450,51,[],[],,,,,
M416296_35,416296,450,53,[],[],,,,,
M416296_35,416296,450,55,[],[],,,,,
M416296_35,416296,450,56,[],[[5 4]],,,4.0,5.0,
M416296_35,416296,450,57,[],[],,,,,
M416296_35,416296,450,58,[],[],,,,,
M416296_35,416296,450,59,[],[],,,,,
M416296_35,416296,450,60,[],[],,,,,
M416296_35,416296,450,61,[],[],,,,,
M416296_35,416296,450,63,[],[],,,,,
M416296_35,416296,450,64,[],[],,,,,
M416296_35,416296,450,65,[],[],,,,,
M416296_35,416296,450,66,[],[],,,,,
M416296_35,416296,450,67,[],[],,,,,
M416296_35,416296,450,68,[],[],,,,,
M416296_35,416296,450,69,[],[],,,,,
M416296_35,416296,450,70,[],[[ 6 10]],,,10.0,6.0,
M416296_35,416296,450,71,[],[],,,,,
M416296_35,416296,450,72,[],[],,,,,
M416296_35,416296,450,73,[],[],,,,,
M416296_35,416296,450,74,[],[],,,,,
M416296_35,416296,450,75,[[ 1 11]],[],11.0,1.0,,,
M416296_35,416296,450,76,[],[],,,,,
M416296_35,416296,450,77,[],[],,,,,
M416296_35,416296,450,78,[],[],,,,,
M416296_35,416296,450,79,[],[],,,,,
M416296_35,416296,450,80,[],[],,,,,
M416296_35,416296,450,82,[],[],,,,,
M416296_35,416296,450,83,[],[],,,,,
M416296_35,416296,450,84,[],[],,,,,
M416296_35,416296,450,85,[],[],,,,,
M416296_35,416296,450,86,[[1 0]],[[2 2]],0.0,1.0,2.0,2.0,2.23606797749979
M416296_35,416296,450,87,[],[],,,,,
M416296_35,416296,450,88,[],[],,,,,
M416296_35,416296,450,89,[],[],,,,,
M416296_35,416296,450,90,[],[],,,,,
M416296_35,416296,450,91,[],[],,,,,
M416296_35,416296,450,92,[],[],,,,,
M416296_35,416296,450,93,[],[],,,,,
M416296_35,416296,450,94,[],[],,,,,
M416296_35,416296,450,96,[],[],,,,,
M416296_35,416296,450,97,[],[],,,,,
M416296_35,416296,450,98,[],[],,,,,
M416296_35,416296,450,99,[],[],,,,,
M416296_35,416296,450,100,[],[],,,,,
M416296_35,416296,450,101,[],[],,,,,
M416296_35,416296,450,102,[],[],,,,,
M416296_35,416296,450,103,[],[],,,,,
M416296_35,416296,450,105,[],[],,,,,
M416296_35,416296,450,107,[],[],,,,,
M416296_35,416296,450,108,[],[],,,,,
M416296_35,416296,450,109,[],[],,,,,
M416296_35,416296,450,110,[],[],,,,,
M416296_35,416296,450,114,[],[],,,,,
M416296_35,416296,450,116,[],[],,,,,
M416296_35,416296,450,117,[],[],,,,,
M416296_35,416296,450,118,[],[],,,,,
M416296_35,416296,450,119,[],[],,,,,
M416296_35,416296,450,122,[],[],,,,,
M416296_35,416296,450,123,[],[],,,,,
M416296_35,416296,450,124,[],[],,,,,
M416296_35,416296,450,125,[],[],,,,,
M416296_35,416296,450,126,[],[],,,,,
M416296_35,416296,450,127,[],[],,,,,
M416296_35,416296,450,128,[],[],,,,,
M416296_35,416296,450,129,[],[],,,,,
M416296_35,416296,450,130,[],[],,,,,
M416296_35,416296,450,132,[],[],,,,,
M416296_35,416296,450,133,[],[],,,,,
M416296_35,416296,450,134,[],[[2 8]],,,8.0,2.0,
M416296_35,416296,450,135,[[0 2]],[],2.0,0.0,,,
M416296_35,416296,450,139,[],[],,,,,
M416296_35,416296,450,140,[],[],,,,,
M416296_35,416296,450,141,[],[],,,,,
M416296_35,416296,450,146,[],[],,,,,
M416296_35,416296,450,148,[],[],,,,,
M416296_35,416296,450,150,[],[],,,,,
M416296_35,416296,450,154,[],[],,,,,
M416296_35,416296,450,155,[],[],,,,,
M416296_35,416296,450,158,[],[[ 3 12]],,,12.0,3.0,
M416296_35,416296,450,163,[],[],,,,,
M416296_35,416296,450,167,[],[],,,,,
M416296_35,416296,450,174,[],[],,,,,
M416296_35,416296,450,185,[],[],,,,,
M416296_35,416296,450,195,[],[],,,,,
M416296_35,416296,450,246,[],[],,,,,
M416296_35,416296,466,0,[],[],,,,,
M416296_35,416296,466,1,[],[],,,,,
M416296_35,416296,466,2,[],[],,,,,
M416296_35,416296,466,3,[],[],,,,,
M416296_35,416296,466,4,[],[],,,,,
M416296_35,416296,466,5,[],[],,,,,
M416296_35,416296,466,6,[],[],,,,,
M416296_35,416296,466,7,[],[],,,,,
M416296_35,416296,466,8,[],[],,,,,
M416296_35,416296,466,9,[],[],,,,,
M416296_35,416296,466,10,[],[],,,,,
M416296_35,416296,466,11,[],[],,,,,
M416296_35,416296,466,12,[],[],,,,,
M416296_35,416296,466,13,[],[],,,,,
M416296_35,416296,466,14,[],[],,,,,
M416296_35,416296,466,15,[],[],,,,,
M416296_35,416296,466,16,[],[],,,,,
M416296_35,416296,466,17,[],[],,,,,
M416296_35,416296,466,18,[],[],,,,,
M416296_35,416296,466,19,[],[],,,,,
M416296_35,416296,466,20,[],[],,,,,
M416296_35,416296,466,21,[],[],,,,,
M416296_35,416296,466,22,[],[],,,,,
M416296_35,416296,466,23,[],[],,,,,
M416296_35,416296,466,24,[],[],,,,,
M416296_35,416296,466,25,[],[],,,,,
M416296_35,416296,466,26,[],[],,,,,
M416296_35,416296,466,27,[],[],,,,,
M416296_35,416296,466,30,[],[],,,,,
M416296_35,416296,466,31,[],[[1 7]],,,7.0,1.0,
M416296_35,416296,466,32,[],[],,,,,
M416296_35,416296,466,33,[],[],,,,,
M416296_35,416296,466,34,[],[],,,,,
M416296_35,416296,466,35,[],[],,,,,
M416296_35,416296,466,36,[],[],,,,,
M416296_35,416296,466,37,[],[],,,,,
M416296_35,416296,466,38,[],[],,,,,
M416296_35,416296,466,39,[],[],,,,,
M416296_35,416296,466,40,[],[],,,,,
M416296_35,416296,466,41,[],[],,,,,
M416296_35,416296,466,42,[],[],,,,,
M416296_35,416296,466,43,[],[],,,,,
M416296_35,416296,466,44,[],[],,,,,
M416296_35,416296,466,45,[],[],,,,,
M416296_35,416296,466,46,[],[],,,,,
M416296_35,416296,466,47,[],[],,,,,
M416296_35,416296,466,49,[],[],,,,,
M416296_35,416296,466,50,[],[],,,,,
M416296_35,416296,466,51,[],[],,,,,
M416296_35,416296,466,52,[],[],,,,,
M416296_35,416296,466,53,[],[],,,,,
M416296_35,416296,466,54,[],[],,,,,
M416296_35,416296,466,55,[],[],,,,,
M416296_35,416296,466,56,[],[],,,,,
